Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-12-13,11:30:58,"""CNR7167923""",Completed,"""CID8621826""",Premier Sedan,Rohini East,Tughlakabad,11.2,27.8,,,,,,,984.0,41.04,4.3,5.0,UPI
2024-09-12,20:05:17,"""CNR9153383""",Completed,"""CID9153490""",Auto,Mayur Vihar,Moti Nagar,10.5,20.0,,,,,,,291.0,26.3,4.5,4.2,Cash
2024-08-06,09:16:25,"""CNR2406062""",Completed,"""CID8002712""",Premier Sedan,Ardee City,Vaishali,14.1,35.1,,,,,,,723.0,13.79,4.3,4.2,Cash
2024-10-19,05:02:06,"""CNR3440829""",Completed,"""CID1007112""",Go Mini,Old Gurgaon,Uttam Nagar,14.1,42.5,,,,,,,109.0,40.33,4.3,4.7,Debit Card
2024-03-01,19:18:33,"""CNR1469931""",Completed,"""CID2640873""",Go Mini,Kanhaiya Nagar,Subhash Nagar,10.1,22.0,,,,,,,483.0,14.68,4.5,4.2,UPI
2024-10-08,20:59:06,"""CNR7632007""",Completed,"""CID9730536""",Go Sedan,Nirman Vihar,Nehru Place,8.9,21.5,,,,,,,705.0,24.26,4.0,4.6,UPI
2024-06-18,23:02:26,"""CNR7813998""",Cancelled by Driver,"""CID7883422""",Go Sedan,DLF City Court,Shastri Nagar,7.5,,,,1.0,More than permitted people in there,,,,,,,
2024-02-08,05:20:13,"""CNR1745674""",Completed,"""CID5196316""",Auto,Sonipat,New Colony,3.2,27.8,,,,,,,142.0,29.37,4.2,4.9,Uber Wallet
2024-11-11,12:18:21,"""CNR7848750""",Cancelled by Driver,"""CID7282120""",Go Mini,Bhiwadi,Sarojini Nagar,8.9,,,,1.0,Customer related issue,,,,,,,
2024-08-18,12:57:08,"""CNR6987566""",No Driver Found,"""CID1731407""",Go Mini,Nirman Vihar,Dwarka Sector 21,,,,,,,,,,,,,
2024-07-25,22:02:36,"""CNR4216249""",Completed,"""CID7766621""",Bike,Udyog Vihar Phase 4,Jahangirpuri,11.7,26.5,,,,,,,436.0,44.32,4.2,4.6,Credit Card
2024-03-25,16:32:27,"""CNR8405136""",Completed,"""CID7637601""",Bike,Dilshad Garden,Mayur Vihar,2.7,34.0,,,,,,,833.0,19.89,3.4,4.2,UPI
2024-12-01,16:40:22,"""CNR6288661""",Completed,"""CID1928313""",Auto,Bhiwadi,Lal Quila,2.2,35.4,,,,,,,519.0,16.3,4.6,4.2,UPI
2024-01-02,14:59:20,"""CNR2670041""",Completed,"""CID7588702""",Go Mini,Shivaji Park,Greater Kailash,13.3,29.4,,,,,,,227.0,8.99,3.9,5.0,Uber Wallet
2024-02-17,05:46:58,"""CNR5685197""",Cancelled by Driver,"""CID9677286""",Bike,Huda City Centre,Hauz Rani,6.2,,,,1.0,Customer related issue,,,,,,,
2024-01-15,15:25:52,"""CNR4740780""",Cancelled by Customer,"""CID1868593""",Bike,Vinobapuri,Sultanpur,12.1,,1.0,Change of plans,,,,,,,,,
2024-04-12,12:27:34,"""CNR8862079""",Completed,"""CID6388482""",Go Sedan,Indirapuram,Govindpuri,10.4,31.2,,,,,,,1151.0,3.17,3.7,4.7,Cash
2024-11-14,13:41:06,"""CNR8132291""",Completed,"""CID7066429""",Go Sedan,Chandni Chowk,Moti Nagar,6.4,44.7,,,,,,,274.0,5.4,4.0,5.0,UPI
2024-06-26,15:04:02,"""CNR7098329""",Incomplete,"""CID9999254""",Go Mini,Seelampur,Okhla,5.4,28.8,,,,,1.0,Vehicle Breakdown,159.0,10.55,,,Uber Wallet
2024-08-28,19:24:42,"""CNR2096158""",Completed,"""CID3974419""",Bike,Anand Vihar ISBT,Ghitorni,10.0,36.2,,,,,,,486.0,41.88,4.3,4.9,Cash
2024-08-12,21:29:23,"""CNR3166575""",Completed,"""CID3702837""",Bike,Kherki Daula Toll,Shastri Park,11.2,26.4,,,,,,,543.0,46.06,4.8,4.9,UPI
2024-05-06,03:15:27,"""CNR5408717""",Completed,"""CID4307128""",Go Sedan,Tagore Garden,Raj Nagar Extension,4.7,19.7,,,,,,,136.0,24.25,4.8,3.8,Cash
2024-10-10,16:35:28,"""CNR9860361""",Completed,"""CID7827012""",Go Sedan,Shahdara,Vatika Chowk,4.6,43.1,,,,,,,150.0,27.93,3.4,4.3,Cash
2024-12-28,01:02:43,"""CNR1971782""",Completed,"""CID3204832""",eBike,RK Puram,Kashmere Gate,6.6,32.9,,,,,,,619.0,22.08,3.9,4.9,UPI
2024-09-18,21:08:07,"""CNR7806295""",No Driver Found,"""CID2911636""",Bike,Punjabi Bagh,Kanhaiya Nagar,,,,,,,,,,,,,
2024-12-16,19:47:38,"""CNR4150977""",Completed,"""CID2327849""",Go Mini,Anand Vihar ISBT,Shastri Park,10.7,17.1,,,,,,,362.0,38.89,4.4,4.8,Credit Card
2024-05-06,23:33:14,"""CNR2708471""",Completed,"""CID6715901""",Auto,Bahadurgarh,Tilak Nagar,3.7,18.9,,,,,,,95.0,18.09,4.2,4.7,UPI
2024-12-07,20:45:11,"""CNR2899951""",Completed,"""CID8208179""",Premier Sedan,Hauz Khas,Badshahpur,4.1,39.4,,,,,,,144.0,46.73,4.3,4.3,Credit Card
2024-11-12,19:38:09,"""CNR8807462""",Cancelled by Driver,"""CID9485433""",Auto,IFFCO Chowk,Ashok Vihar,7.5,,,,1.0,More than permitted people in there,,,,,,,
2024-06-17,23:46:34,"""CNR9795920""",Completed,"""CID4008779""",Auto,DLF Phase 3,Raj Nagar Extension,14.7,27.6,,,,,,,643.0,5.94,4.6,4.3,UPI
2024-01-08,21:10:58,"""CNR5225116""",Completed,"""CID9938844""",Auto,Aya Nagar,INA Market,12.6,38.3,,,,,,,343.0,27.98,3.8,3.5,Cash
2024-01-25,17:38:50,"""CNR9287051""",Completed,"""CID3475046""",Auto,Malviya Nagar,Sohna Road,7.2,28.2,,,,,,,324.0,2.6,4.5,4.6,Debit Card
2024-10-02,09:57:20,"""CNR7709049""",Completed,"""CID2797801""",Go Mini,Azadpur,Nehru Place,13.9,19.2,,,,,,,478.0,29.12,4.3,4.3,Cash
2024-07-23,09:09:57,"""CNR6947634""",Completed,"""CID2389442""",Go Sedan,IGI Airport,Dilshad Garden,2.4,37.4,,,,,,,698.0,17.23,4.4,4.4,UPI
2024-07-30,17:22:42,"""CNR7358681""",Completed,"""CID8870476""",Go Sedan,Faridabad Sector 15,Rohini,3.7,24.9,,,,,,,476.0,3.74,4.3,4.6,Uber Wallet
2024-06-09,11:57:01,"""CNR4476346""",Cancelled by Customer,"""CID1763431""",Bike,Lok Kalyan Marg,Munirka,5.2,,1.0,Driver is not moving towards pickup location,,,,,,,,,
2024-02-13,17:12:41,"""CNR1993270""",Completed,"""CID3590380""",Go Sedan,Central Secretariat,Lajpat Nagar,13.7,19.9,,,,,,,854.0,20.84,4.4,4.6,UPI
2024-07-20,15:39:12,"""CNR1024802""",Cancelled by Driver,"""CID7363161""",Bike,Saidulajab,Khan Market,8.8,,,,1.0,Customer related issue,,,,,,,
2024-08-09,11:22:33,"""CNR3337129""",Completed,"""CID3788759""",Go Mini,Peeragarhi,Nehru Place,9.4,40.7,,,,,,,707.0,41.96,4.3,4.6,Cash
2024-09-30,15:18:34,"""CNR3486735""",Incomplete,"""CID5788291""",Go Mini,Vinobapuri,Gwal Pahari,5.9,17.9,,,,,1.0,Other Issue,801.0,18.49,,,UPI
2024-03-17,12:20:34,"""CNR8755227""",Completed,"""CID1335898""",Premier Sedan,Tughlakabad,Punjabi Bagh,8.2,44.9,,,,,,,455.0,37.93,4.5,3.7,Credit Card
2024-02-27,16:43:29,"""CNR9552251""",Completed,"""CID1881802""",Go Mini,Mundka,Vidhan Sabha,10.6,18.5,,,,,,,437.0,3.62,3.2,5.0,UPI
2024-09-28,17:16:52,"""CNR7017308""",Incomplete,"""CID3284435""",Auto,Saket,Arjangarh,3.0,29.4,,,,,1.0,Vehicle Breakdown,268.0,19.63,,,UPI
2024-01-16,21:23:00,"""CNR3265459""",Cancelled by Driver,"""CID7064133""",Bike,Udyog Vihar Phase 4,Vidhan Sabha,7.4,,,,1.0,Customer related issue,,,,,,,
2024-08-27,18:07:46,"""CNR8169062""",Completed,"""CID9077966""",Premier Sedan,Yamuna Bank,INA Market,3.8,27.1,,,,,,,438.0,43.96,4.6,4.6,UPI
2024-04-11,22:13:15,"""CNR4201870""",Completed,"""CID4667113""",Go Mini,Janakpuri,Indraprastha,9.0,18.8,,,,,,,119.0,42.42,4.5,4.6,Credit Card
2024-05-17,19:06:12,"""CNR5531197""",Completed,"""CID9451596""",Auto,Pitampura,Bhiwadi,7.7,32.1,,,,,,,349.0,20.12,4.2,3.7,UPI
2024-10-14,11:18:01,"""CNR1152118""",Completed,"""CID4915660""",Bike,IGNOU Road,Noida Extension,4.6,36.1,,,,,,,659.0,36.48,4.8,3.8,Cash
2024-10-01,16:47:47,"""CNR2776697""",Completed,"""CID9659188""",Auto,Sohna Road,Saidulajab,14.5,25.7,,,,,,,979.0,10.65,4.4,4.9,Uber Wallet
2024-07-12,16:20:25,"""CNR1655650""",Cancelled by Driver,"""CID8804752""",Go Mini,Nehru Place,Shastri Nagar,5.2,,,,1.0,Personal & Car related issues,,,,,,,
2024-09-24,14:39:42,"""CNR1006983""",Cancelled by Driver,"""CID2806224""",Bike,Laxmi Nagar,ITO,7.1,,,,1.0,The customer was coughing/sick,,,,,,,
2024-05-04,17:04:22,"""CNR8503255""",Completed,"""CID5822004""",Bike,India Gate,Nawada,8.6,21.3,,,,,,,968.0,17.03,3.9,5.0,Uber Wallet
2024-06-18,20:07:38,"""CNR9455875""",Completed,"""CID1920116""",Auto,Subhash Nagar,Okhla,13.0,44.6,,,,,,,169.0,9.53,3.2,4.6,Uber Wallet
2024-02-20,21:14:45,"""CNR2203233""",Cancelled by Driver,"""CID1241734""",Go Mini,Mehrauli,Rajiv Chowk,7.7,,,,1.0,The customer was coughing/sick,,,,,,,
2024-12-30,13:53:25,"""CNR9922287""",Completed,"""CID9836035""",Go Mini,Munirka,Shastri Park,8.3,41.3,,,,,,,528.0,46.06,3.3,4.1,Cash
2024-12-01,12:47:19,"""CNR2611024""",Completed,"""CID5268103""",Go Sedan,Vasant Kunj,Indraprastha,9.9,40.2,,,,,,,861.0,6.03,4.3,4.2,Cash
2024-11-23,11:55:52,"""CNR6097004""",Completed,"""CID3968267""",Auto,Paschim Vihar,Tilak Nagar,7.9,31.2,,,,,,,1286.0,30.96,3.6,3.7,Cash
2024-08-06,10:00:37,"""CNR6692946""",Completed,"""CID8691086""",Auto,Dilshad Garden,Jasola,3.3,38.1,,,,,,,815.0,8.13,4.3,3.8,Cash
2024-03-08,19:21:22,"""CNR9480319""",Completed,"""CID8718171""",Go Sedan,Pataudi Chowk,Faridabad Sector 15,7.9,42.9,,,,,,,834.0,42.7,4.3,4.7,Debit Card
2024-01-26,06:26:21,"""CNR8988560""",Completed,"""CID2516544""",Bike,Karkarduma,Karol Bagh,5.7,21.1,,,,,,,116.0,36.3,4.2,3.9,UPI
2024-06-08,15:40:54,"""CNR8289093""",Incomplete,"""CID1552911""",Go Mini,RK Puram,IIT Delhi,3.6,19.8,,,,,1.0,Vehicle Breakdown,407.0,18.4,,,Cash
2024-04-27,11:18:51,"""CNR6389788""",Completed,"""CID4345907""",Go Sedan,Cyber Hub,Kadarpur,8.8,21.0,,,,,,,504.0,25.61,4.4,3.8,Cash
2024-08-26,08:34:47,"""CNR8562095""",Cancelled by Driver,"""CID4003950""",Auto,Ambience Mall,Akshardham,6.2,,,,1.0,Personal & Car related issues,,,,,,,
2024-09-06,21:55:11,"""CNR8489010""",Completed,"""CID9118761""",Go Sedan,Rohini East,Subhash Nagar,3.3,16.7,,,,,,,301.0,28.51,4.4,4.2,Cash
2024-11-03,17:26:54,"""CNR7620790""",Completed,"""CID7743969""",Go Sedan,Noida Sector 18,Lajpat Nagar,12.8,27.2,,,,,,,202.0,10.16,3.9,4.6,UPI
2024-02-19,17:18:04,"""CNR5656903""",Cancelled by Driver,"""CID1271702""",eBike,Meerut,Mansarovar Park,8.2,,,,1.0,Personal & Car related issues,,,,,,,
2024-07-13,14:28:51,"""CNR3426714""",Completed,"""CID9945454""",Auto,Kherki Daula Toll,INA Market,4.5,33.5,,,,,,,1243.0,11.51,4.7,4.6,Cash
2024-02-24,11:06:08,"""CNR2361500""",Cancelled by Driver,"""CID6602925""",Auto,AIIMS,Ghaziabad,6.7,,,,1.0,More than permitted people in there,,,,,,,
2024-10-15,13:25:44,"""CNR8614817""",Completed,"""CID3412822""",Go Sedan,Mansarovar Park,Ashok Park Main,12.3,44.0,,,,,,,704.0,39.05,4.3,4.3,Cash
2024-09-16,10:24:17,"""CNR5065500""",Cancelled by Driver,"""CID8976167""",Go Sedan,Greater Noida,Kaushambi,10.7,,,,1.0,The customer was coughing/sick,,,,,,,
2024-02-14,09:44:23,"""CNR7740598""",Completed,"""CID8255885""",eBike,Green Park,GTB Nagar,2.1,43.0,,,,,,,188.0,39.5,4.2,4.3,UPI
2024-08-30,17:53:41,"""CNR3105352""",Completed,"""CID1288084""",Go Sedan,Chhatarpur,Chandni Chowk,4.4,31.1,,,,,,,313.0,37.21,3.7,4.5,UPI
2024-09-22,18:59:41,"""CNR1960527""",Completed,"""CID3400197""",Auto,Botanical Garden,IGNOU Road,14.1,31.8,,,,,,,741.0,3.25,4.1,4.9,Cash
2024-10-28,23:22:45,"""CNR6410502""",Completed,"""CID8054159""",Auto,Kherki Daula Toll,Uttam Nagar,9.4,15.7,,,,,,,122.0,11.75,4.2,4.3,UPI
2024-06-10,10:15:21,"""CNR1158620""",Cancelled by Driver,"""CID6753376""",Auto,Model Town,New Delhi Railway Station,3.4,,,,1.0,Personal & Car related issues,,,,,,,
2024-01-09,18:54:40,"""CNR2275863""",Completed,"""CID8844207""",Bike,Seelampur,Rithala,9.3,22.9,,,,,,,381.0,12.93,4.6,4.8,Uber Wallet
2024-08-26,03:07:34,"""CNR6011658""",Completed,"""CID4487377""",Bike,MG Road,Ardee City,4.9,38.2,,,,,,,458.0,25.49,4.5,4.9,Uber Wallet
2024-02-15,20:07:13,"""CNR9765631""",Completed,"""CID5419722""",Go Sedan,Narsinghpur,Pataudi Chowk,11.1,29.8,,,,,,,312.0,20.81,3.8,4.2,UPI
2024-06-22,15:45:42,"""CNR1475460""",Completed,"""CID7827694""",Bike,Indraprastha,Akshardham,5.2,19.6,,,,,,,206.0,44.97,4.7,4.9,Debit Card
2024-05-09,11:24:38,"""CNR7044544""",Cancelled by Driver,"""CID3867533""",Bike,Munirka,Aya Nagar,10.3,,,,1.0,More than permitted people in there,,,,,,,
2024-12-03,19:25:21,"""CNR2906840""",Completed,"""CID4367069""",Premier Sedan,RK Puram,Sikanderpur,13.3,25.4,,,,,,,56.0,45.08,4.2,3.6,UPI
2024-12-16,13:11:28,"""CNR9312991""",Cancelled by Driver,"""CID5554487""",Go Sedan,Vinobapuri,Samaypur Badli,9.2,,,,1.0,The customer was coughing/sick,,,,,,,
2024-04-20,19:45:53,"""CNR9082268""",Completed,"""CID8205718""",Bike,Ashok Park Main,Pragati Maidan,9.9,21.9,,,,,,,1109.0,33.7,3.4,3.7,UPI
2024-09-15,20:52:38,"""CNR7902087""",Completed,"""CID6501593""",Bike,Sikanderpur,Gurgaon Railway Station,6.9,16.3,,,,,,,1294.0,48.17,4.4,5.0,Debit Card
2024-04-29,20:40:58,"""CNR1359996""",Cancelled by Customer,"""CID8229525""",Go Sedan,Okhla,Jor Bagh,17.4,,1.0,Driver asked to cancel,,,,,,,,,
2024-01-09,14:31:16,"""CNR2172294""",Cancelled by Customer,"""CID5538050""",Go Sedan,AIIMS,Anand Vihar ISBT,10.6,,1.0,Wrong Address,,,,,,,,,
2024-09-11,13:16:45,"""CNR3363019""",Completed,"""CID7880184""",Premier Sedan,ITO,Rajiv Chowk,8.8,30.8,,,,,,,369.0,45.74,4.9,4.9,UPI
2024-03-04,07:50:15,"""CNR4447632""",Incomplete,"""CID5647041""",Go Mini,Ramesh Nagar,Mehrauli,5.8,25.5,,,,,1.0,Vehicle Breakdown,985.0,4.15,,,UPI
2024-11-30,16:25:23,"""CNR4045891""",Completed,"""CID2660117""",Go Mini,Basai Dhankot,RK Puram,13.5,44.8,,,,,,,206.0,38.31,4.5,5.0,UPI
2024-05-19,20:10:14,"""CNR7362887""",Completed,"""CID1209853""",Go Sedan,GTB Nagar,Nirman Vihar,5.6,30.2,,,,,,,622.0,44.63,4.6,4.5,Cash
2024-10-13,21:29:56,"""CNR8565888""",Completed,"""CID5782066""",eBike,Inderlok,Gurgaon Sector 29,9.7,26.3,,,,,,,508.0,33.98,4.2,4.9,Cash
2024-02-03,16:34:38,"""CNR5989117""",Completed,"""CID2542296""",Go Sedan,Noida Sector 62,IMT Manesar,7.5,40.5,,,,,,,150.0,34.41,4.5,4.2,Debit Card
2024-08-08,21:15:08,"""CNR7172872""",Completed,"""CID3568320""",Go Sedan,Sonipat,Udyog Vihar Phase 4,2.7,26.7,,,,,,,176.0,37.36,4.3,4.2,UPI
2024-02-22,17:14:37,"""CNR6370640""",Cancelled by Customer,"""CID9468025""",eBike,Moolchand,Janakpuri,16.6,,1.0,Change of plans,,,,,,,,,
2024-03-21,23:06:58,"""CNR3217628""",Completed,"""CID3881406""",Go Mini,Dwarka Sector 21,Noida Extension,3.1,25.0,,,,,,,691.0,20.09,4.1,4.6,Uber Wallet
2024-07-28,09:21:03,"""CNR8938847""",Completed,"""CID6961440""",Go Sedan,Sikanderpur,Pulbangash,7.6,34.3,,,,,,,647.0,17.42,4.3,4.3,UPI
2024-11-28,16:40:54,"""CNR6432075""",Completed,"""CID3947689""",Go Sedan,Tughlakabad,Uttam Nagar,14.4,36.3,,,,,,,475.0,33.67,4.1,4.7,UPI
2024-10-07,09:56:17,"""CNR3685195""",Completed,"""CID3334434""",Auto,IIT Delhi,Bhikaji Cama Place,6.8,17.9,,,,,,,127.0,7.96,4.8,4.9,Debit Card
2024-08-29,12:23:47,"""CNR3062357""",Completed,"""CID5008783""",Go Sedan,DLF City Court,Sultanpur,10.8,30.6,,,,,,,507.0,26.92,3.5,4.3,Cash
2024-07-13,16:55:17,"""CNR4737379""",Completed,"""CID4685747""",Bike,Model Town,Jahangirpuri,14.3,32.1,,,,,,,1396.0,43.39,3.8,4.6,UPI
2024-07-18,05:08:39,"""CNR2285299""",Completed,"""CID2499659""",Bike,Noida Film City,IGNOU Road,12.1,39.1,,,,,,,318.0,30.0,3.2,4.3,Cash
2024-06-05,16:12:04,"""CNR5482968""",Completed,"""CID2671880""",Auto,Barakhamba Road,Sadar Bazar Gurgaon,11.9,18.3,,,,,,,128.0,32.73,3.5,4.1,UPI
2024-05-13,15:26:32,"""CNR8006614""",Completed,"""CID6022265""",Go Mini,Shivaji Park,Rajiv Nagar,14.0,39.5,,,,,,,1359.0,14.37,4.7,4.1,Uber Wallet
2024-08-01,11:01:18,"""CNR4614521""",Completed,"""CID9587299""",Go Mini,Dwarka Mor,Azadpur,12.2,28.0,,,,,,,784.0,3.94,4.7,4.9,UPI
2024-02-08,07:21:45,"""CNR3693399""",Cancelled by Driver,"""CID3523195""",Go Sedan,Munirka,Golf Course Road,10.0,,,,1.0,The customer was coughing/sick,,,,,,,
2024-09-21,13:27:06,"""CNR2689131""",Completed,"""CID4022833""",Go Mini,Kherki Daula Toll,Ashram,14.3,35.6,,,,,,,3044.0,10.06,3.0,4.8,Credit Card
2024-07-01,11:08:48,"""CNR8181106""",Completed,"""CID2187890""",Auto,Mehrauli,Nawada,12.1,30.5,,,,,,,674.0,3.24,5.0,4.2,UPI
2024-02-03,15:23:41,"""CNR3799172""",Incomplete,"""CID1549707""",Go Mini,Raj Nagar Extension,Sadar Bazar Gurgaon,7.8,24.0,,,,,1.0,Other Issue,159.0,19.73,,,Cash
2024-03-13,15:17:00,"""CNR1096338""",Completed,"""CID4278374""",Go Mini,Barakhamba Road,GTB Nagar,4.0,25.3,,,,,,,782.0,2.38,4.3,4.3,UPI
2024-10-29,10:59:20,"""CNR8920714""",Completed,"""CID3826491""",Auto,Badshahpur,Madipur,12.4,41.2,,,,,,,937.0,37.89,4.3,3.7,UPI
2024-04-08,10:01:11,"""CNR7360260""",Completed,"""CID6009713""",Auto,Vatika Chowk,Mundka,6.7,43.3,,,,,,,2292.0,37.03,4.6,5.0,Uber Wallet
2024-12-15,18:18:36,"""CNR9887872""",Incomplete,"""CID4608761""",Auto,Vidhan Sabha,Punjabi Bagh,6.6,14.4,,,,,1.0,Vehicle Breakdown,189.0,13.77,,,Debit Card
2024-06-24,14:13:26,"""CNR3496050""",Completed,"""CID9094089""",Go Mini,Old Gurgaon,Rithala,10.9,37.7,,,,,,,437.0,6.5,4.4,4.3,UPI
2024-06-26,18:45:07,"""CNR7637152""",Completed,"""CID4924028""",Auto,Ghaziabad,Pulbangash,4.9,37.1,,,,,,,372.0,13.0,4.3,4.1,Credit Card
2024-11-07,07:29:20,"""CNR1668689""",Cancelled by Customer,"""CID7990237""",Go Sedan,Mayur Vihar,Janakpuri,17.0,,1.0,Change of plans,,,,,,,,,
2024-02-05,16:51:19,"""CNR8774134""",Cancelled by Driver,"""CID9659901""",Auto,Paschim Vihar,Model Town,8.0,,,,1.0,More than permitted people in there,,,,,,,
2024-04-08,13:46:28,"""CNR8571376""",Completed,"""CID3764113""",Auto,Janakpuri,Kanhaiya Nagar,12.7,37.8,,,,,,,340.0,13.23,3.2,4.2,Cash
2024-01-31,22:26:07,"""CNR4521408""",Cancelled by Customer,"""CID5233820""",Auto,Huda City Centre,Jor Bagh,7.9,,1.0,Driver is not moving towards pickup location,,,,,,,,,
2024-06-10,08:26:25,"""CNR6910462""",Cancelled by Customer,"""CID2461330""",Bike,Kadarpur,Mehrauli,19.8,,1.0,Driver asked to cancel,,,,,,,,,
2024-10-25,03:19:52,"""CNR5639853""",Completed,"""CID5243219""",Uber XL,Pulbangash,Panchsheel Park,14.9,29.6,,,,,,,903.0,36.88,4.3,3.6,UPI
2024-12-14,20:14:51,"""CNR8227482""",Completed,"""CID9234655""",Go Sedan,Pitampura,Rohini,5.5,21.7,,,,,,,433.0,6.3,4.2,4.3,Cash
2024-04-19,11:13:05,"""CNR7678805""",Cancelled by Customer,"""CID3880964""",Auto,Indraprastha,Preet Vihar,8.2,,1.0,Driver asked to cancel,,,,,,,,,
2024-04-10,15:13:37,"""CNR9974913""",Completed,"""CID9134085""",Auto,Mansarovar Park,Kashmere Gate ISBT,4.5,31.8,,,,,,,294.0,31.59,4.0,4.1,UPI
2024-08-04,12:01:45,"""CNR8099368""",Completed,"""CID9075206""",eBike,Ghitorni Village,Ardee City,6.3,35.9,,,,,,,384.0,41.68,3.8,3.9,UPI
2024-05-03,19:26:03,"""CNR1957302""",Completed,"""CID9454628""",Auto,Netaji Subhash Place,Khandsa,6.2,29.5,,,,,,,380.0,19.55,4.1,4.1,Cash
2024-04-30,08:16:15,"""CNR3296866""",Completed,"""CID4529120""",Go Sedan,Greater Kailash,Palam Vihar,13.3,32.9,,,,,,,1459.0,3.62,4.3,3.7,UPI
2024-10-17,06:23:10,"""CNR7531346""",Completed,"""CID2601887""",Go Sedan,Udyog Vihar,Model Town,7.3,22.1,,,,,,,192.0,12.79,4.9,4.8,UPI
2024-02-04,16:33:23,"""CNR8511809""",Cancelled by Driver,"""CID8065574""",Bike,Shahdara,Malviya Nagar,3.4,,,,1.0,The customer was coughing/sick,,,,,,,
2024-06-10,05:36:23,"""CNR4811475""",Completed,"""CID3477364""",Go Mini,Narsinghpur,Shahdara,8.0,18.0,,,,,,,379.0,4.26,4.2,4.6,UPI
2024-03-16,12:31:16,"""CNR6928449""",Incomplete,"""CID9094299""",Premier Sedan,Faridabad Sector 15,Saidulajab,3.3,23.2,,,,,1.0,Customer Demand,1218.0,1.65,,,UPI
2024-09-01,10:36:26,"""CNR1988765""",Completed,"""CID6682851""",Premier Sedan,Basai Dhankot,Akshardham,6.8,27.3,,,,,,,416.0,49.82,4.1,4.9,Credit Card
2024-06-01,18:32:33,"""CNR7436613""",Completed,"""CID2081072""",Uber XL,Indirapuram,Subhash Chowk,8.9,21.8,,,,,,,573.0,38.78,4.8,4.6,Cash
2024-12-14,01:05:48,"""CNR7867047""",Incomplete,"""CID1077460""",Bike,Rajiv Chowk,Ghitorni Village,7.8,27.0,,,,,1.0,Other Issue,165.0,3.65,,,Debit Card
2024-11-14,17:22:15,"""CNR8787037""",Completed,"""CID3434376""",Go Sedan,Peeragarhi,Sikanderpur,4.2,42.3,,,,,,,258.0,35.03,4.3,4.2,Cash
2024-01-09,16:09:18,"""CNR7046861""",Cancelled by Driver,"""CID1399574""",Auto,Inderlok,Rohini East,12.0,,,,1.0,More than permitted people in there,,,,,,,
2024-10-09,13:52:08,"""CNR1756566""",Completed,"""CID6202408""",Uber XL,Mandi House,Raj Nagar Extension,4.8,15.9,,,,,,,853.0,7.64,4.6,4.0,Uber Wallet
2024-09-27,16:09:06,"""CNR6407462""",No Driver Found,"""CID1243313""",Auto,INA Market,Dwarka Sector 21,,,,,,,,,,,,,
2024-06-04,06:15:35,"""CNR1013248""",Completed,"""CID5451686""",Auto,Meerut,Manesar,5.3,37.9,,,,,,,85.0,40.38,5.0,3.4,UPI
2024-11-06,20:37:03,"""CNR3723100""",Completed,"""CID4234655""",Auto,Basai Dhankot,Vaishali,14.5,27.3,,,,,,,115.0,32.61,4.3,4.8,Cash
2024-12-28,14:02:01,"""CNR8341687""",Completed,"""CID8711272""",Auto,Jor Bagh,Nirman Vihar,2.1,31.7,,,,,,,828.0,28.84,5.0,4.1,UPI
2024-08-31,12:31:38,"""CNR2210540""",Cancelled by Customer,"""CID1375362""",Go Mini,Old Gurgaon,Govindpuri,7.4,,1.0,Change of plans,,,,,,,,,
2024-12-10,19:24:26,"""CNR7066497""",Completed,"""CID2949288""",Auto,Sadar Bazar Gurgaon,Dwarka Sector 21,12.1,22.2,,,,,,,777.0,31.92,3.6,4.8,UPI
2024-07-15,20:45:44,"""CNR8105512""",Cancelled by Driver,"""CID7970411""",Bike,Greater Kailash,Uttam Nagar,6.6,,,,1.0,Personal & Car related issues,,,,,,,
2024-11-26,21:08:36,"""CNR2233002""",Completed,"""CID7486509""",Go Mini,Subhash Nagar,Vidhan Sabha,6.8,36.2,,,,,,,329.0,35.73,4.9,5.0,Cash
2024-09-27,17:46:46,"""CNR4374024""",Completed,"""CID2422479""",Bike,Welcome,Kashmere Gate,11.3,25.2,,,,,,,292.0,14.55,4.5,3.8,Cash
2024-01-16,11:06:46,"""CNR3534544""",Cancelled by Driver,"""CID3483137""",Premier Sedan,Mansarovar Park,Aya Nagar,12.0,,,,1.0,The customer was coughing/sick,,,,,,,
2024-01-30,20:59:54,"""CNR8041439""",Completed,"""CID4323344""",Premier Sedan,Ambience Mall,AIIMS,2.3,44.7,,,,,,,179.0,28.78,4.3,4.2,UPI
2024-05-04,10:18:11,"""CNR1828823""",Cancelled by Customer,"""CID6644033""",eBike,Ramesh Nagar,Gurgaon Sector 29,8.0,,1.0,Wrong Address,,,,,,,,,
2024-02-07,11:37:14,"""CNR6630360""",No Driver Found,"""CID4056385""",Bike,Satguru Ram Singh Marg,IIT Delhi,,,,,,,,,,,,,
2024-10-03,15:07:28,"""CNR9954449""",Incomplete,"""CID8208474""",Premier Sedan,RK Puram,Khan Market,6.4,26.6,,,,,1.0,Other Issue,827.0,14.49,,,UPI
